cycle,cell,psi,residual,resnorm
2,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
2,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
2,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
2,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
3,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
3,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
3,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
3,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
3,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
3,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
3,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
3,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
3,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
3,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
3,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
3,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
3,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
3,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
3,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
3,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
3,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
3,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
3,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
3,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
4,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
4,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
4,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
4,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
4,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
4,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
4,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
4,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
4,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
4,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
4,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
4,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
4,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
4,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
4,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
4,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
4,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
4,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
4,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
4,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
5,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
5,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
5,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
5,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
5,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
5,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
5,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
5,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
5,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
5,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
5,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
5,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
5,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
5,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
5,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
5,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
5,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
5,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
5,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
5,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
6,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
6,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
6,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
6,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
6,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
6,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
6,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
6,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
6,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
6,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
6,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
6,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
6,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
6,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
6,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
6,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
6,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
6,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
6,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
6,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
7,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
7,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
7,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
7,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
7,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
7,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
7,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
7,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
7,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
7,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
7,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
7,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
7,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
7,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
7,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
7,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
7,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
7,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
7,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
7,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
8,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
8,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
8,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
8,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
8,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
8,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
8,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
8,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
8,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
8,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
8,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
8,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
8,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
8,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
8,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
8,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
8,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
8,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
8,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
8,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
9,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
9,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
9,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
9,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
9,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
9,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
9,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
9,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
9,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
9,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
9,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
9,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
9,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
9,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
9,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
9,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
9,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
9,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
9,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
9,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
10,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
10,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
10,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
10,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
10,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
10,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
10,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
10,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
10,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
10,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
10,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
10,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
10,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
10,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
10,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
10,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
10,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
10,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
10,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
10,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
11,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
11,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
11,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
11,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
11,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
11,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
11,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
11,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
11,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
11,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
11,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
11,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
11,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
11,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
11,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
11,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
11,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
11,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
11,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
11,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
12,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
12,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
12,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
12,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
12,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
12,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
12,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
12,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
12,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
12,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
12,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
12,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
12,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
12,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
12,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
12,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
12,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
12,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
12,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
12,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
13,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
13,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
13,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
13,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
13,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
13,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
13,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
13,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
13,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
13,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
13,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
13,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
13,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
13,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
13,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
13,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
13,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
13,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
13,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
13,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
14,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
14,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
14,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
14,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
14,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
14,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
14,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
14,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
14,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
14,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
14,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
14,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
14,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
14,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
14,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
14,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
14,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
14,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
14,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
14,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
15,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
15,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
15,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
15,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
15,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
15,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
15,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
15,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
15,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
15,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
15,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
15,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
15,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
15,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
15,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
15,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
15,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
15,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
15,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
15,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
16,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
16,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
16,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
16,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
16,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
16,5,6.2311402276643935e-01,1.1102230246251565e-16,4.8572257327350599e-16
16,6,3.7688597723356043e-01,2.2204460492503131e-16,4.8572257327350599e-16
16,7,1.2725766917527925e-01,-1.3877787807814457e-16,4.8572257327350599e-16
16,8,8.6632540828614291e-01,-4.4408920985006262e-16,4.8572257327350599e-16
16,9,6.1848122154811136e-01,-3.3306690738754696e-16,4.8572257327350599e-16
16,10,3.8151877845188864e-01,1.6653345369377348e-16,4.8572257327350599e-16
16,11,1.3367459171385718e-01,-5.5511151231257827e-17,4.8572257327350599e-16
16,12,8.4040348905788198e-01,8.8817841970012523e-16,4.8572257327350599e-16
16,13,6.0296667668797421e-01,3.3306690738754696e-16,4.8572257327350599e-16
16,14,3.9703332331202573e-01,-1.1102230246251565e-16,4.8572257327350599e-16
16,15,1.5959651094211794e-01,-1.6653345369377348e-16,4.8572257327350599e-16
16,16,7.3272536031529345e-01,-8.8817841970012523e-16,4.8572257327350599e-16
16,17,5.5594867283387794e-01,0.0000000000000000e+00,4.8572257327350599e-16
16,18,4.4405132716612206e-01,0.0000000000000000e+00,4.8572257327350599e-16
16,19,2.6727463968470661e-01,3.3306690738754696e-16,4.8572257327350599e-16
17,0,8.7427222307102126e-01,8.8817841970012523e-16,4.8572257327350599e-16
17,1,6.2434656145936518e-01,-2.2204460492503131e-16,4.8572257327350599e-16
17,2,3.7565343854063465e-01,1.1102230246251565e-16,4.8572257327350599e-16
17,3,1.2572777692897849e-01,-5.5511151231257827e-17,4.8572257327350599e-16
17,4,8.7274233082472052e-01,1.3322676295501878e-15,4.8572257327350599e-16
