cycle,cell,psi,residual,resnorm
6,19,0.2672746465633125,-3.391197783697564e-08,5.269959183126878e-08
7,0,0.8742722231317281,4.008917642295273e-10,1.512633283995969e-09
7,1,0.6243465615850057,-5.48504353048429e-10,1.512633283995969e-09
7,2,0.3756534383373728,4.890817195679631e-10,1.512633283995969e-09
7,3,0.1257277766882423,9.450763505114423e-10,1.512633283995969e-09
7,4,0.8727423313427987,-2.85988388526448e-09,1.512633283995969e-09
7,5,0.6231140227374117,1.003433669488629e-09,1.512633283995969e-09
7,6,0.3768859772279521,4.802153119598529e-11,1.512633283995969e-09
7,7,0.1272576693606728,-1.595587079128435e-09,1.512633283995969e-09
7,8,0.8663254079849696,2.355066697212749e-09,1.512633283995969e-09
7,9,0.618481221797324,-1.380098813008601e-09,1.512633283995969e-09
7,10,0.3815187785243725,-7.594533335542053e-10,1.512633283995969e-09
7,11,0.1336745912915825,2.367439216888201e-09,1.512633283995969e-09
7,12,0.840403489139792,-9.785409149642987e-10,1.512633283995969e-09
7,13,0.6029666765624434,5.86433568372513e-10,1.512633283995969e-09
7,14,0.3970333230211783,9.974409631574588e-10,1.512633283995969e-09
7,15,0.1595965109403064,-9.346240448238063e-10,1.512633283995969e-09
7,16,0.7327253601730062,9.796679023565957e-10,1.512633283995969e-09
7,17,0.5559486728779128,-5.990830609370335e-10,1.512633283995969e-09
7,18,0.4440513270550316,7.808015345389663e-11,1.512633283995969e-09
7,19,0.2672746394541474,1.270453908741587e-09,1.512633283995969e-09
8,0,0.874272223066658,1.556155204696097e-11,1.34649619618091e-11
8,1,0.6243465614580993,-7.19935222548429e-12,1.34649619618091e-11
8,2,0.375653438536838,1.382777226055509e-11,1.34649619618091e-11
8,3,0.1257277769318128,-1.188468767843176e-11,1.34649619618091e-11
8,4,0.8727423308240941,-1.873168287147564e-12,1.34649619618091e-11
8,5,0.6231140227636027,1.014399675369759e-11,1.34649619618091e-11
8,6,0.3768859772344298,-2.066957716095885e-12,1.34649619618091e-11
8,7,0.1272576691785286,-1.131333915438404e-11,1.34649619618091e-11
8,8,0.8663254082883367,-8.508971305332125e-12,1.34649619618091e-11
8,9,0.6184812215479317,6.230571614196379e-12,1.34649619618091e-11
8,10,0.3815187784566829,-1.689631767831656e-11,1.34649619618091e-11
8,11,0.1336745917150872,1.835115392978537e-12,1.34649619618091e-11
8,12,0.8404034890611488,-1.050626252663278e-11,1.34649619618091e-11
8,13,0.6029666766893351,-7.99593724565284e-12,1.34649619618091e-11
8,14,0.3970333233123864,2.903732809755866e-12,1.34649619618091e-11
8,15,0.1595965109420597,-1.328936960476312e-13,1.34649619618091e-11
8,16,0.7327253603175659,-1.636868418586346e-11,1.34649619618091e-11
8,17,0.5559486728278776,3.188443953305864e-11,1.34649619618091e-11
8,18,0.4440513271643717,1.097288926388273e-12,1.34649619618091e-11
8,19,0.267274639682692,1.027949947385309e-11,1.34649619618091e-11
9,0,0.8742722230709704,-2.192690473634684e-13,4.968919890848507e-13
9,1,0.6243465614590049,8.337774914934926e-14,4.968919890848507e-13
9,2,0.3756534385400688,7.965850201685498e-13,4.968919890848507e-13
9,3,0.1257277769287571,7.341349750333848e-14,4.968919890848507e-13
9,4,0.8727423308246575,-1.315614284180811e-13,4.968919890848507e-13
9,5,0.6231140227660589,4.578559753554146e-13,4.968919890848507e-13
9,6,0.376885977233241,-2.249311847890567e-13,4.968919890848507e-13
9,7,0.1272576691750329,6.076805725285794e-13,4.968919890848507e-13
9,8,0.8663254082861265,-4.624078897563777e-13,4.968919890848507e-13
9,9,0.6184812215477899,4.165556788393587e-13,4.968919890848507e-13
9,10,0.3815187784515787,8.37108160567368e-14,4.968919890848507e-13
9,11,0.133674591713774,-1.703637231287303e-13,4.968919890848507e-13
9,12,0.8404034890577224,6.119549311733863e-13,4.968919890848507e-13
9,13,0.6029666766878122,-3.488320743372242e-13,4.968919890848507e-13
9,14,0.3970333233115933,1.180278097479004e-12,4.968919890848507e-13
9,15,0.1595965109420881,-3.734790254839027e-13,4.968919890848507e-13
9,16,0.7327253603152856,-1.966204976611152e-13,4.968919890848507e-13
9,17,0.5559486728337943,2.005617893985345e-13,4.968919890848507e-13
9,18,0.4440513271660744,-2.847166946651214e-13,4.968919890848507e-13
9,19,0.2672746396846996,-3.519406988061746e-14,4.968919890848507e-13
10,0,0.8742722230709945,4.996003610813204e-15,1.099185385668903e-13
10,1,0.6243465614592826,7.438494264988549e-14,1.099185385668903e-13
10,2,0.3756534385405852,-4.696243394164412e-14,1.099185385668903e-13
10,3,0.1257277769289773,-3.594347042223944e-14,1.099185385668903e-13
10,4,0.8727423308247004,-5.040412531798211e-14,1.099185385668903e-13
10,5,0.6231140227663423,8.260059303211165e-14,1.099185385668903e-13
10,6,0.3768859772334487,2.144950883575802e-13,1.099185385668903e-13
10,7,0.1272576691752881,-1.714461905777398e-13,1.099185385668903e-13
10,8,0.8663254082861152,3.430589146091734e-14,1.099185385668903e-13
10,9,0.61848122154802,8.171241461241152e-14,1.099185385668903e-13
10,10,0.3815187784517939,1.446065489574266e-13,1.099185385668903e-13
10,11,0.1336745917138427,-2.278732758043134e-14,1.099185385668903e-13
10,12,0.8404034890578894,-1.334488075599438e-13,1.099185385668903e-13
10,13,0.6029666766879103,1.405542349175448e-13,1.099185385668903e-13
10,14,0.3970333233120089,-1.218469769526109e-13,1.099185385668903e-13
10,15,0.159596510942109,1.509903313490213e-14,1.099185385668903e-13
10,16,0.7327253603152883,2.275957200481571e-14,1.099185385668903e-13
10,17,0.5559486728338634,-1.804112415015879e-14,1.099185385668903e-13
10,18,0.4440513271661004,7.899236820207989e-14,1.099185385668903e-13
10,19,0.2672746396847085,-4.157785227221211e-14,1.099185385668903e-13
11,0,0.8742722230710206,-1.887379141862766e-15,5.823889470045163e-15
11,1,0.6243465614593607,1.143529715363911e-14,5.823889470045163e-15
11,2,0.3756534385406335,-1.77635683940025e-15,5.823889470045163e-15
11,3,0.125727776928977,4.135580766728708e-15,5.823889470045163e-15
11,4,0.8727423308247197,4.884981308350689e-15,5.823889470045163e-15
11,5,0.6231140227664395,-2.886579864025407e-15,5.823889470045163e-15
11,6,0.376885977233561,-2.997602166487923e-15,5.823889470045163e-15
11,7,0.1272576691752787,2.192690473634684e-15,5.823889470045163e-15
11,8,0.8663254082861435,-9.992007221626409e-16,5.823889470045163e-15
11,9,0.6184812215481132,-8.215650382226158e-15,5.823889470045163e-15
11,10,0.3815187784518894,-8.881784197001252e-16,5.823889470045163e-15
11,11,0.1336745917138578,-3.635980405647388e-15,5.823889470045163e-15
11,12,0.8404034890578832,-6.550315845288424e-15,5.823889470045163e-15
11,13,0.6029666766879723,9.658940314238862e-15,5.823889470045163e-15
11,14,0.3970333233120247,6.106226635438361e-16,5.823889470045163e-15
11,15,0.1595965109421172,2.331468351712829e-15,5.823889470045163e-15
11,16,0.7327253603152939,-2.331468351712829e-15,5.823889470045163e-15
11,17,0.5559486728338778,-2.609024107869118e-15,5.823889470045163e-15
11,18,0.4440513271661204,5.995204332975845e-15,5.823889470045163e-15
11,19,0.2672746396847057,3.608224830031759e-15,5.823889470045163e-15
